,Stage 0,
a_i,14.08172366,
a_f,14.09939325,
dV_req,8.60829331,
,Stage 0,
Isp,700,
T,9999.99939,
m_dry,16793.84716,
m_wet,17729.88897,
v_e,6864.655,
dV_avail,372.3339384,
m_dot,1.456737358,
dv_prev,0,
dV_req_stage,1.591355878,
ign_after_t_0,FALSE,
dV_before_t_0,0.795677939,
t_burn_req,2.821129468,
t_total,2.821129468,
t_ign,1.410646483,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,0.56401929,
a_f,0.564150055,
dV_req,1.591355878,
,Stage 0,
Isp,700,
T,249999.9847,
m_dry,16821.46353,
m_wet,40723.1915,
v_e,6864.655,
dV_avail,6069.330375,
m_dot,36.41843395,
dv_prev,0,
dV_req_stage,268.8679117,
ign_after_t_0,FALSE,
dV_before_t_0,134.4339558,
t_burn_req,42.95003802,
t_total,42.95003802,
t_ign,21.68529028,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,6.139007665,
a_f,6.384225017,
dV_req,268.8679117,
,Stage 0,
Isp,698.0419579,
T,309999.9847,
m_dry,24807.56201,
m_wet,52632.42064,
v_e,6845.453167,
dV_avail,5149.038737,
m_dot,45.28553146,
dv_prev,0,
dV_req_stage,49.04254074,
ign_after_t_0,FALSE,
dV_before_t_0,24.52127037,
t_burn_req,8.296785552,
t_total,8.296785552,
t_ign,4.155822799,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,5.889905518,
a_f,5.932253792,
dV_req,49.04254074,
,Stage 0,
Isp,700,
T,249999.9847,
m_dry,16736.09761,
m_wet,36309.05842,
v_e,6864.655,
dV_avail,5316.670721,
m_dot,36.41843395,
dv_prev,0,
dV_req_stage,1052.392308,
ign_after_t_0,FALSE,
dV_before_t_0,526.1961541,
t_burn_req,141.7058968,
t_total,141.7058968,
t_ign,73.5671638,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,6.885333732,
a_f,8.026106425,
dV_req,1052.392308,
,Stage 0,
Isp,700,
T,249999.9847,
m_dry,16736.0977,
m_wet,31148.1049,
v_e,6864.655,
dV_avail,4264.224012,
m_dot,36.41843395,
dv_prev,0,
dV_req_stage,551.7516312,
ign_after_t_0,FALSE,
dV_before_t_0,275.8758156,
t_burn_req,66.05395117,
t_total,66.05395117,
t_ign,33.69052807,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,8.026169988,
a_f,8.697913571,
dV_req,551.7516312,
,Stage 0,
Isp,700,
T,249999.9847,
m_dry,16736.09729,
m_wet,28742.06042,
v_e,6864.655,
dV_avail,3712.361961,
m_dot,36.41843395,
dv_prev,0,
